lesson_id,course_id,grade,subject,unit_number,course_day,day_in_unit,phase,title
ma-g3-health-u01-l04,ma-g3-health,3,health,1,4,4,Application or project,Application or project: sleep and rest
ma-g3-health-u01-l05,ma-g3-health,3,health,1,5,5,Mastery check,Mastery check: sun and skin care
ma-g3-health-u01-l06,ma-g3-health,3,health,1,6,6,Correction and reflection,Correction and reflection: resting and recovering when sick
ma-g3-health-u02-l01,ma-g3-health,3,health,2,7,1,Launch and diagnostic,Launch and diagnostic: variety across food groups
ma-g3-health-u02-l02,ma-g3-health,3,health,2,8,2,Explicit model,Explicit model: food allergies and safe sharing
ma-g3-health-u02-l03,ma-g3-health,3,health,2,9,3,Guided practice,Guided practice: hunger and fullness signals
ma-g3-health-u02-l04,ma-g3-health,3,health,2,10,4,Application or project,Application or project: drinking water through the day
ma-g3-health-u02-l05,ma-g3-health,3,health,2,11,5,Mastery check,Mastery check: everyday movement and active play
ma-g3-health-u02-l06,ma-g3-health,3,health,2,12,6,Correction and reflection,Correction and reflection: kitchen and food safety basics
ma-g3-health-u03-l01,ma-g3-health,3,health,3,13,1,Launch and diagnostic,Launch and diagnostic: naming feelings
ma-g3-health-u03-l02,ma-g3-health,3,health,3,14,2,Explicit model,Explicit model: telling a trusted adult
ma-g3-health-u03-l03,ma-g3-health,3,health,3,15,3,Guided practice,Guided practice: where feelings show up in the body
ma-g3-health-u03-l04,ma-g3-health,3,health,3,16,4,Application or project,Application or project: calming and coping tools
ma-g3-health-u03-l05,ma-g3-health,3,health,3,17,5,Mastery check,Mastery check: kindness and empathy
ma-g3-health-u03-l06,ma-g3-health,3,health,3,18,6,Correction and reflection,Correction and reflection: big problems and small problems
ma-g3-health-u04-l01,ma-g3-health,3,health,4,19,1,Launch and diagnostic,Launch and diagnostic: listening and taking turns
ma-g3-health-u04-l02,ma-g3-health,3,health,4,20,2,Explicit model,Explicit model: personal body boundaries and unsafe touch
ma-g3-health-u04-l03,ma-g3-health,3,health,4,21,3,Guided practice,Guided practice: asking for and giving permission
ma-g3-health-u04-l04,ma-g3-health,3,health,4,22,4,Application or project,"Application or project: secrets, surprises, and telling"
ma-g3-health-u04-l05,ma-g3-health,3,health,4,23,5,Mastery check,Mastery check: making and repairing friendships
ma-g3-health-u04-l06,ma-g3-health,3,health,4,24,6,Correction and reflection,"Correction and reflection: teasing, bullying, and reporting"
ma-g3-health-u05-l01,ma-g3-health,3,health,5,25,1,Launch and diagnostic,Launch and diagnostic: home and kitchen safety
ma-g3-health-u05-l02,ma-g3-health,3,health,5,26,2,Explicit model,Explicit model: emergency help and calling 911
ma-g3-health-u05-l03,ma-g3-health,3,health,5,27,3,Guided practice,"Guided practice: wheels, helmets, and street safety"
ma-g3-health-u05-l04,ma-g3-health,3,health,5,28,4,Application or project,Application or project: water safety
ma-g3-health-u05-l05,ma-g3-health,3,health,5,29,5,Mastery check,Mastery check: fire safety
ma-g3-health-u05-l06,ma-g3-health,3,health,5,30,6,Correction and reflection,Correction and reflection: device and online safety basics
ma-g3-health-u06-l01,ma-g3-health,3,health,6,31,1,Launch and diagnostic,Launch and diagnostic: trusted adults and health helpers
ma-g3-health-u06-l02,ma-g3-health,3,health,6,32,2,Explicit model,Explicit model: medicine and household product safety
ma-g3-health-u06-l03,ma-g3-health,3,health,6,33,3,Guided practice,Guided practice: reliable information and advertising
ma-g3-health-u06-l04,ma-g3-health,3,health,6,34,4,Application or project,Application or project: saying no and getting away
ma-g3-health-u06-l05,ma-g3-health,3,health,6,35,5,Mastery check,Mastery check: simple decision steps
ma-g3-health-u06-l06,ma-g3-health,3,health,6,36,6,Correction and reflection,Correction and reflection: caring for our shared community
ma-g3-physical-education-u01-l01,ma-g3-physical-education,3,physical-education,1,1,1,Launch and diagnostic,Launch and diagnostic: self-space and general space
ma-g3-physical-education-u01-l02,ma-g3-physical-education,3,physical-education,1,2,2,Concept model A,"Concept model A: starting, stopping, and dodging"
ma-g3-physical-education-u01-l03,ma-g3-physical-education,3,physical-education,1,3,3,Guided practice A,Guided practice A: directions and pathways
ma-g3-physical-education-u01-l04,ma-g3-physical-education,3,physical-education,1,4,4,Independent application A,Independent application A: levels and speed
ma-g3-physical-education-u01-l05,ma-g3-physical-education,3,physical-education,1,5,5,Concept model B,Concept model B: warm-up and cool-down routines
ma-g3-physical-education-u01-l06,ma-g3-physical-education,3,physical-education,1,6,6,Guided practice B,Guided practice B: safe equipment and activity-area checks
ma-g3-physical-education-u01-l07,ma-g3-physical-education,3,physical-education,1,7,7,Investigation or close reading,Investigation or close reading: self-space and general space
ma-g3-physical-education-u01-l08,ma-g3-physical-education,3,physical-education,1,8,8,Reteach and varied practice,"Reteach and varied practice: starting, stopping, and dodging"
ma-g3-physical-education-u01-l09,ma-g3-physical-education,3,physical-education,1,9,9,Performance task build,Performance task build: directions and pathways
ma-g3-physical-education-u01-l10,ma-g3-physical-education,3,physical-education,1,10,10,Synthesis and review,Synthesis and review: levels and speed
ma-g3-physical-education-u01-l11,ma-g3-physical-education,3,physical-education,1,11,11,Unit assessment,Unit assessment: warm-up and cool-down routines
ma-g3-physical-education-u01-l12,ma-g3-physical-education,3,physical-education,1,12,12,Correction and reflection,Correction and reflection: safe equipment and activity-area checks
ma-g3-physical-education-u02-l01,ma-g3-physical-education,3,physical-education,2,13,1,Launch and diagnostic,Launch and diagnostic: walking and running form
ma-g3-physical-education-u02-l02,ma-g3-physical-education,3,physical-education,2,14,2,Concept model A,"Concept model A: hopping, jumping, and safe landings"
ma-g3-physical-education-u02-l03,ma-g3-physical-education,3,physical-education,2,15,3,Guided practice A,"Guided practice A: skipping, galloping, and sliding"
ma-g3-physical-education-u02-l04,ma-g3-physical-education,3,physical-education,2,16,4,Independent application A,"Independent application A: leaping and chasing, fleeing, dodging"
ma-g3-physical-education-u02-l05,ma-g3-physical-education,3,physical-education,2,17,5,Concept model B,"Concept model B: twisting, bending, and stretching shapes"
ma-g3-physical-education-u02-l06,ma-g3-physical-education,3,physical-education,2,18,6,Guided practice B,Guided practice B: combining locomotor patterns
ma-g3-physical-education-u02-l07,ma-g3-physical-education,3,physical-education,2,19,7,Investigation or close reading,Investigation or close reading: walking and running form
ma-g3-physical-education-u02-l08,ma-g3-physical-education,3,physical-education,2,20,8,Reteach and varied practice,"Reteach and varied practice: hopping, jumping, and safe landings"
ma-g3-physical-education-u02-l09,ma-g3-physical-education,3,physical-education,2,21,9,Performance task build,"Performance task build: skipping, galloping, and sliding"
ma-g3-physical-education-u02-l10,ma-g3-physical-education,3,physical-education,2,22,10,Synthesis and review,"Synthesis and review: leaping and chasing, fleeing, dodging"
ma-g3-physical-education-u02-l11,ma-g3-physical-education,3,physical-education,2,23,11,Unit assessment,"Unit assessment: twisting, bending, and stretching shapes"
ma-g3-physical-education-u02-l12,ma-g3-physical-education,3,physical-education,2,24,12,Correction and reflection,Correction and reflection: combining locomotor patterns
ma-g3-physical-education-u03-l01,ma-g3-physical-education,3,physical-education,3,25,1,Launch and diagnostic,Launch and diagnostic: static balance and bases of support
ma-g3-physical-education-u03-l02,ma-g3-physical-education,3,physical-education,3,26,2,Concept model A,Concept model A: body tension and control
ma-g3-physical-education-u03-l03,ma-g3-physical-education,3,physical-education,3,27,3,Guided practice A,Guided practice A: dynamic balance while travelling
ma-g3-physical-education-u03-l04,ma-g3-physical-education,3,physical-education,3,28,4,Independent application A,Independent application A: safe rolling and body positions
ma-g3-physical-education-u03-l05,ma-g3-physical-education,3,physical-education,3,29,5,Concept model B,Concept model B: transferring weight from feet to hands
ma-g3-physical-education-u03-l06,ma-g3-physical-education,3,physical-education,3,30,6,Guided practice B,Guided practice B: linking balances into a sequence
ma-g3-physical-education-u03-l07,ma-g3-physical-education,3,physical-education,3,31,7,Investigation or close reading,Investigation or close reading: static balance and bases of support
ma-g3-physical-education-u03-l08,ma-g3-physical-education,3,physical-education,3,32,8,Reteach and varied practice,Reteach and varied practice: body tension and control
ma-g3-physical-education-u03-l09,ma-g3-physical-education,3,physical-education,3,33,9,Performance task build,Performance task build: dynamic balance while travelling
ma-g3-physical-education-u03-l10,ma-g3-physical-education,3,physical-education,3,34,10,Synthesis and review,Synthesis and review: safe rolling and body positions
ma-g3-physical-education-u03-l11,ma-g3-physical-education,3,physical-education,3,35,11,Unit assessment,Unit assessment: transferring weight from feet to hands
ma-g3-physical-education-u03-l12,ma-g3-physical-education,3,physical-education,3,36,12,Correction and reflection,Correction and reflection: linking balances into a sequence
ma-g3-physical-education-u04-l01,ma-g3-physical-education,3,physical-education,4,37,1,Launch and diagnostic,Launch and diagnostic: underhand throw for accuracy
ma-g3-physical-education-u04-l02,ma-g3-physical-education,3,physical-education,4,38,2,Concept model A,Concept model A: overhand throw mechanics
ma-g3-physical-education-u04-l03,ma-g3-physical-education,3,physical-education,4,39,3,Guided practice A,Guided practice A: catching above and below the waist
ma-g3-physical-education-u04-l04,ma-g3-physical-education,3,physical-education,4,40,4,Independent application A,Independent application A: tracking a moving object
ma-g3-physical-education-u04-l05,ma-g3-physical-education,3,physical-education,4,41,5,Concept model B,Concept model B: throwing to a partner or target
ma-g3-physical-education-u04-l06,ma-g3-physical-education,3,physical-education,4,42,6,Guided practice B,Guided practice B: combining throwing and catching
ma-g3-physical-education-u04-l07,ma-g3-physical-education,3,physical-education,4,43,7,Investigation or close reading,Investigation or close reading: underhand throw for accuracy
ma-g3-physical-education-u04-l08,ma-g3-physical-education,3,physical-education,4,44,8,Reteach and varied practice,Reteach and varied practice: overhand throw mechanics
ma-g3-physical-education-u04-l09,ma-g3-physical-education,3,physical-education,4,45,9,Performance task build,Performance task build: catching above and below the waist
ma-g3-physical-education-u04-l10,ma-g3-physical-education,3,physical-education,4,46,10,Synthesis and review,Synthesis and review: tracking a moving object
ma-g3-physical-education-u04-l11,ma-g3-physical-education,3,physical-education,4,47,11,Unit assessment,Unit assessment: throwing to a partner or target
ma-g3-physical-education-u04-l12,ma-g3-physical-education,3,physical-education,4,48,12,Correction and reflection,Correction and reflection: combining throwing and catching
ma-g3-physical-education-u05-l01,ma-g3-physical-education,3,physical-education,5,49,1,Launch and diagnostic,Launch and diagnostic: stationary kick for accuracy
ma-g3-physical-education-u05-l02,ma-g3-physical-education,3,physical-education,5,50,2,Concept model A,Concept model A: trapping and controlling a rolling ball
ma-g3-physical-education-u05-l03,ma-g3-physical-education,3,physical-education,5,51,3,Guided practice A,Guided practice A: approach kick and follow-through
ma-g3-physical-education-u05-l04,ma-g3-physical-education,3,physical-education,5,52,4,Independent application A,Independent application A: dribbling with the inside of the foot
ma-g3-physical-education-u05-l05,ma-g3-physical-education,3,physical-education,5,53,5,Concept model B,Concept model B: changing direction while dribbling
ma-g3-physical-education-u05-l06,ma-g3-physical-education,3,physical-education,5,54,6,Guided practice B,Guided practice B: cooperative foot-skill tasks
ma-g3-physical-education-u05-l07,ma-g3-physical-education,3,physical-education,5,55,7,Investigation or close reading,Investigation or close reading: stationary kick for accuracy
ma-g3-physical-education-u05-l08,ma-g3-physical-education,3,physical-education,5,56,8,Reteach and varied practice,Reteach and varied practice: trapping and controlling a rolling ball
ma-g3-physical-education-u05-l09,ma-g3-physical-education,3,physical-education,5,57,9,Performance task build,Performance task build: approach kick and follow-through
ma-g3-physical-education-u05-l10,ma-g3-physical-education,3,physical-education,5,58,10,Synthesis and review,Synthesis and review: dribbling with the inside of the foot
ma-g3-physical-education-u05-l11,ma-g3-physical-education,3,physical-education,5,59,11,Unit assessment,Unit assessment: changing direction while dribbling
ma-g3-physical-education-u05-l12,ma-g3-physical-education,3,physical-education,5,60,12,Correction and reflection,Correction and reflection: cooperative foot-skill tasks
